pool,source,check,reason,points,penalty,section
,PSI.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",1.0,-0.01,per_item
general,PSI.TO,stage1_veto:refused_rows,"uInterestCoverage: 6 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 2 row(s) is under the 6-row partial-window floor.",6.0,-0.06,per_item
general,QLYS,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,QSI,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,RCAT,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,RDVT,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,RDWR,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,RHI,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,RUM,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,RYAAY,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SANA,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SEER,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SFIX,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SHOP,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SILC,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SLP,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SPSC,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,SRTA,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,TARA,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
FinManager,TOP,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
FinManager,TROW,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,TSEM,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,TYRA,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,VEEV,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,VERX,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,WRBY,stage1_veto:refused_rows,"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_item
general,ASML.AS,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,BEAM,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,CAMT,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,CLBT,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,CODA,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,DLB,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,DNA,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
,EVO.ST,forensic_gap:beneish_components,no usable vendor data for: gross margin (GMI),1.0,-0.01,per_item
,EVO.ST,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",1.0,-0.01,per_item
general,EVO.ST,stage1_veto:refused_rows,"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_item
general,GKP.L,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,NICE,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,ORGO,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
general,OUST,stage1_veto:refused_rows,"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_item
