pool,source,check,reason,points,penalty,section
general,EXM.BR,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
,FDY.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,FDY.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,FF.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,FF.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",1.0,-0.01,per_item
FinManager,FSG.L,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
,FVA.L,forensic_gap:beneish_components,no usable vendor data for: receivables days (DSRI),1.0,-0.01,per_item
,FVA.L,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI)",1.0,-0.01,per_item
general,FVA.L,stage1_veto:refused_rows,"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_item
,FVL.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,FVL.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",1.0,-0.01,per_item
general,GFG.DE,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
,GIGA.OL,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), depreciation rate (DEPI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,GIGA.OL,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), depreciation rate (DEPI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,HYDRA.AS,forensic_gap:beneish_components,"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",2.0,-0.02,per_item
,HYDRA.AS,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",1.0,-0.01,per_item
general,HYDRA.AS,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,IAM.PA,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
general,IMO.TO,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
general,IMVT,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
,ITH.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,ITH.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,IVN.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,IVN.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,IWS.OL,forensic_gap:beneish_components,"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",2.0,-0.02,per_item
,IWS.OL,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",1.0,-0.01,per_item
general,IWS.OL,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
,JUN3.DE,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,JUN3.DE,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), SG&A intensity (SGAI)",1.0,-0.01,per_item
REIT,KAPIAB.ST,stage1_veto:refused_rows,"reitEbitdaInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
,KOG.OL,forensic_gap:beneish_components,"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",2.0,-0.02,per_item
,KOG.OL,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",1.0,-0.01,per_item
general,KOG.OL,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
,KPT.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,KPT.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,LAC,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,LAC,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,LGD.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,LGD.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), SG&A intensity (SGAI)",1.0,-0.01,per_item
general,LOCAL.PA,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
general,LUMI.OL,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
general,LYTIX.OL,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
,MARI.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,MARI.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,MAU.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,MAU.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",1.0,-0.01,per_item
general,MEAB-B.ST,stage1_veto:refused_rows,"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
REIT,MEQ.TO,stage1_veto:refused_rows,"reitEbitdaInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_item
,NANO.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), SG&A intensity (SGAI)",3.0,-0.03,per_item
,NANO.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), SG&A intensity (SGAI)",1.0,-0.01,per_item
,NCAB.ST,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,NCAB.ST,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
general,NCAB.ST,stage1_veto:refused_rows,"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_item
,NCF.TO,forensic_gap:beneish_components,"no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), SG&A intensity (SGAI)",3.0,-0.03,per_item
